25;81
25;40
25;41
25;94
25;66
25;50
26;69
26;73
26;35
26;7
26;3
26;35
26;47
26;1
26;92
26;5
26;35
26;51
26;45
26;10
26;59
26;34
26;67
26;73
26;73
26;11
26;73
26;2
26;23
26;45
27;33
27;49
27;75
27;60
27;96
27;0
27;10
27;93
28;2
28;82
28;41
28;37
28;65
28;77
28;56
28;15
28;46
28;58
28;57
28;3
28;55
28;43
28;16
28;98
28;39
28;87
29;69
29;37
29;19
29;36
29;13
29;62
29;68
29;100
29;36
29;17
29;28
29;40
29;100
29;48
30;60
30;39
30;74
30;75
30;25
30;7
30;31
30;62
30;46
30;78
30;26
30;21
30;81
30;62
30;66
30;56
30;3
30;59
30;99
30;60
30;27
30;43
30;30
30;32
30;32
31;75
31;31
31;39
31;86
31;51
31;12
31;66
31;2
31;25
31;14
31;32
31;25
31;38
31;59
31;73
31;77
31;45
31;34
31;67
31;95
31;58
31;18
31;48
31;89
31;87
31;64
31;46
31;78
31;30
31;61
31;67
31;54
31;46
32;18
32;77
32;10
32;9
32;4
32;13
32;5
32;43
32;66
32;17
32;77
32;48
32;55
32;76
32;64
32;20
32;28
32;8
32;39
32;5
32;90
32;55
32;49
32;29
32;48
32;36
32;91
33;48
33;8
33;68
33;55
33;9
33;84
33;66
33;65
33;57
33;64
33;17
33;5
33;43
33;38
33;69
33;0
33;26
33;49
33;79
34;61
34;24
34;35
34;58
34;67
34;21
34;41
34;12
34;89
34;38
34;93
34;92
34;15
34;59
34;45
34;6
34;72
34;79
34;84
34;93
34;75
34;100
35;23
35;99
35;57
35;22
35;66
35;24
35;81
35;65
35;90
35;59
35;12
35;53
35;46
35;19
35;29
35;34
35;92
35;96
35;26
35;11
36;43
36;4
36;17
36;68
36;38
36;84
36;46
36;50
36;80
36;80
36;60
36;18
36;69
36;70
37;86
37;50
37;3
37;90
37;80
37;4
37;19
37;55
37;32
37;57
37;96
37;69
37;50
37;93
37;8
37;29
37;94
37;82
37;26
37;39
37;95
37;82
37;60
38;62
38;58
38;42
38;98
38;7
38;56
38;100
38;87
38;6
38;78
38;17
38;73
38;89
38;1
38;22
38;73
38;65
38;31
38;87
38;73
38;40
38;60
39;23
39;23
39;12
39;34
39;26
39;31
39;34
39;16
39;50
39;62
39;8
39;31
39;8
39;90
39;85
39;50
39;72
39;29
39;35
39;17
39;71
39;35
39;73
40;83
40;91
40;75
40;4
40;58
40;8
40;76
40;33
40;56
40;13
40;51
40;65
40;48
40;100
40;7
40;83
40;97
40;30
40;44
40;83
40;98
40;16
40;87
40;96
40;42
40;11
40;100
41;71
41;54
41;39
41;61
41;69
41;29
41;54
41;6
41;37
41;0
41;69
41;57
41;48
42;26
42;36
42;77
42;14
42;50
42;36
42;44
42;5
42;28
42;0
42;18
42;78
42;17
42;92
42;85
42;20
42;40
43;96
43;73
43;40
43;59
43;83
43;67
43;35
43;60
43;78
43;27
43;36
43;90
43;60
43;37
43;42
43;16
43;51
43;24
43;37
43;71
43;31
43;18
44;46
44;16
44;81
44;20
44;81
44;21
44;57
44;74
44;31
44;97
44;70
44;60
44;1
44;28
44;63
44;83
44;4
44;1
44;14
44;42
44;93
45;14
45;78
45;55
45;95
45;87
45;12
45;52
45;18
45;92
45;62
45;26
45;44
45;21
45;64
45;12
45;82
45;14
45;52
45;89
45;20
45;9
45;23
45;57
45;88
45;95
45;4
45;2
46;41
46;13
46;44
46;6
46;25
46;89
46;43
46;27
46;51
46;5
46;34
46;2
46;4
46;35
46;59
46;81
46;55
46;35
46;26
46;7
47;12
47;27
47;59
47;67
47;9
47;0
47;19
47;50
47;49
47;99
47;26
47;10
47;11
47;69
47;14
47;61
47;28
48;81
48;31
48;4
48;59
48;96
48;47
48;50
48;4
48;66
48;34
48;44
48;48
48;92
48;63
48;14
48;56
48;40
48;19
48;39
49;58
49;39
49;16
49;46
49;12
49;2
49;74
49;9
49;93
49;31
49;99
49;40
49;85
49;46
49;15
49;97
49;92
49;0
49;74
50;13
50;63
50;86
50;55
50;21
50;76
50;89
50;63
50;59
50;58
50;18
50;32
50;16
50;43
50;16
50;0
50;60
51;60
51;37
51;16
51;6
51;85
51;9
51;7
51;47
51;63
51;9
51;14
51;9
51;85
51;5
51;75
51;84
51;25
52;51
52;25
52;0
52;50
52;68
52;54
52;33
52;71
52;58
52;88
53;11
53;92
53;27
53;51
53;66
53;100
53;52
53;13
53;65
53;38
53;65
53;94
53;92
53;33
53;22
53;89
53;60
53;22
53;41
53;78
54;41
54;79
54;49
54;12
54;45
54;98
54;62
54;72
54;74
54;81
54;1
54;6
54;79
54;85
54;70
54;81
54;89
54;80
54;88
54;76
54;0
54;97
54;77
54;100
54;69
54;36
54;28
54;50
55;76
55;85
55;44
55;95
55;3
55;86
55;6
55;82
55;3
55;16
55;16
55;35
55;19
55;39
55;55
55;9
55;56
55;20
55;99
55;41
55;84
55;99
55;52
55;94
55;74
55;96
55;22
55;65
55;21
56;79
56;57
56;87
56;19
56;40
56;17
56;16
56;3
56;52
56;46
56;46
56;17
56;14
56;56
57;76
57;13
57;39
57;86
57;85
57;60
57;80
57;38
57;4
57;60
57;69
57;14
58;92
58;91
58;55
58;71
58;28
58;20
58;42
58;56
58;58
58;95
58;3
58;41
58;37
58;59
59;17
59;2
59;77
59;34
59;94
59;10
59;92
59;12
59;79
59;79
59;28
59;57
59;96
59;3
59;4
59;7
59;78
60;92
60;44
60;47
60;85
60;52
60;61
60;53
60;91
60;39
60;13
60;62
60;62
60;66
60;3
60;83
60;62
60;0
60;28
60;79
60;23
60;51
60;88
61;77
61;96
61;56
61;63
61;12
61;69
61;24
61;60
61;51
61;64
61;100
61;57
61;10
61;52
61;19
61;16
61;41
61;58
61;68
62;9
62;85
62;78
62;86
62;49
62;24
62;14
62;66
62;13
62;46
62;97
62;12
62;51
62;98
62;54
62;11
62;16
62;89
62;71
62;89
62;83
63;29
63;58
63;73
63;7
63;48
63;30
63;38
63;29
63;31
63;28
63;24
63;31
63;0
63;63
63;73
64;96
64;52
64;88
64;50
64;92
64;51
64;76
64;29
64;4
64;87
64;78
64;4
64;96
64;11
64;31
64;89
64;16
64;41
64;66
65;22
65;36
65;11
65;1
65;37
65;17
65;93
65;9
65;13
65;69
65;88
65;33
65;34
65;35
65;2
65;65
65;20
65;36
66;34
66;22
66;53
66;77
66;43
66;44
66;78
66;57
66;35
66;19
66;64
66;91
66;12
66;47
66;37
66;61
67;76
67;56
67;30
67;35
67;53
67;0
67;25
67;20
67;29
67;89
67;43
67;28
67;63
67;55
67;25
67;98
67;90
67;92
68;50
68;0
68;91
68;94
68;17
68;62
68;2
68;81
68;59
68;10
68;74
68;28
68;98
68;3
68;83
68;78
68;88
68;3
68;51
68;94
68;16
68;49
68;82
68;31
68;77
68;76
68;13
69;77
69;46
69;37
69;67
69;97
69;81
69;67
69;54
69;25
69;22
69;91
69;32
69;73
69;22
69;34
69;38
69;100
69;31
69;83
69;75
69;98
69;14
69;87
69;82
69;32
70;18
70;45
70;66
70;71
70;15
70;48
70;69
70;7
70;37
70;77
70;80
70;15
70;23
70;6
70;85
70;61
70;29
70;71
70;71
70;99
70;30
70;32
71;30
71;16
71;7
71;14
71;88
71;26
71;69
71;13
71;11
71;30
71;45
71;32
71;95
71;22
71;48
71;9
71;3
71;20
71;56
71;33
71;48
71;35
71;22
71;55
71;84
71;45
72;29
72;31
72;17
72;71
72;61
72;10
72;92
72;68
72;55
72;18
72;35
72;97
72;76
72;35
72;97
72;91
72;23
72;72
72;73
72;27
72;78
72;50
72;9
73;67
73;91
73;59
73;96
73;85
73;82
73;35
73;19
73;71
73;52
73;4
73;29
73;37
73;46
73;35
73;45
73;22
73;16
73;23
73;96
74;25
74;1
74;43
74;15
74;94
74;24
74;97
74;46
74;39
74;38
74;79
74;35
74;37
74;28
74;4
74;89
74;18
75;15
75;69
75;23
75;39
75;42
75;26
75;17
75;37
75;41
75;52
75;36
75;19
75;87
75;31
75;99
75;87
75;100
75;69
75;86
75;96
75;33
76;12
76;56
76;12
76;62
76;83
76;9
76;25
76;56
76;45
76;93
76;58
76;38
76;72
76;47
76;31
76;13
76;47
77;9
77;62
77;89
77;48
77;62
77;8
77;84
77;15
77;77
77;69
77;7
77;27
77;99
77;52
78;28
78;37
78;59
78;9
78;0
78;93
78;66
78;5
78;42
78;52
78;62
78;73
78;9
78;68
78;92
78;65
78;14
78;64
78;88
78;90
78;58
78;33
78;21
78;30
78;91
79;11
79;94
79;11
79;37
79;5
79;66
79;85
80;34
80;88
80;1
80;16
80;14
80;94
80;38
80;20
80;28
80;77
80;85
80;22
81;75
81;33
81;28
81;79
81;36
81;5
81;98
81;46
81;53
81;25
81;19
81;53
81;99
81;16
81;66
81;29
82;85
82;41
82;65
82;42
82;33
82;0
82;96
82;43
82;45
82;48
82;90
82;15
82;72
82;31
82;94
82;87
82;18
82;37
82;76
82;98
83;77
83;66
83;17
83;33
83;84
83;46
83;14
83;33
83;86
83;6
83;37
83;4
83;3
83;74
83;40
84;13
84;11
84;25
84;75
84;2
84;81
84;30
84;85
84;68
84;46
84;15
84;92
84;18
84;15
84;98
84;18
84;59
84;24
84;28
84;36
84;77
84;81
84;81
84;98
84;5
85;8
85;100
85;3
85;68
85;85
85;48
85;95
85;88
85;77
85;13
86;84
86;76
86;42
86;53
86;35
86;28
86;83
86;33
86;37
86;37
86;31
86;95
86;1
86;86
86;48
86;29
86;89
86;43
86;86
86;39
86;95
86;28
86;51
86;77
86;89
86;85
86;80
86;90
87;58
87;42
87;76
87;74
87;72
87;32
87;31
87;80
87;22
87;40
87;96
87;9
87;24
87;16
87;74
87;23
87;29
87;97
88;5
88;59
88;9
88;97
88;17
88;48
88;35
88;92
88;93
88;62
88;8
88;65
88;81
88;57
88;23
88;75
88;83
88;40
88;88
88;3
88;13
88;85
89;40
89;68
89;88
89;72
89;57
89;67
89;35
89;69
89;99
89;70
89;20
89;5
89;25
89;67
89;46
89;38
89;71
89;54
89;72
89;2
89;9
90;66
90;34
90;9
90;98
90;10
90;48
90;68
90;59
90;96
90;83
90;15
90;67
90;20
90;70
90;29
90;51
90;71
90;43
91;82
91;92
91;26
91;67
91;9
91;88
91;39
91;30
91;2
91;82
91;20
91;66
91;88
91;7
91;23
91;72
91;5
91;9
91;96
91;66
91;98
91;98
91;79
92;0
92;70
92;47
92;32
92;1
92;85
92;47
92;67
92;16
92;86
92;31
92;80
92;27
92;65
92;38
92;81
92;14
92;75
92;35
92;34
92;12
92;85
92;51
93;2
93;40
93;35
93;85
93;4
93;51
93;38
93;43
93;70
93;8
93;24
93;50
93;19
93;35
93;10
93;57
93;20
93;99
93;94
93;71
93;1
93;47
93;100
93;17
94;60
94;7
94;22
94;75
94;64
94;92
94;35
94;79
94;53
94;32
94;100
94;89
94;94
94;64
94;97
94;16
94;42
94;90
94;53
95;81
95;17
95;29
95;48
95;93
95;32
95;65
95;52
95;95
95;25
95;10
95;39
95;40
95;50
95;89
95;92
95;0
95;19
95;69
95;63
95;22
95;12
95;22
95;64
96;60
96;26
96;53
96;4
96;44
96;84
96;25
96;51
96;78
96;75
96;13
96;19
96;63
96;26
96;58
96;89
96;15
96;76
97;92
97;45
97;37
97;72
97;51
97;19
97;80
97;54
97;47
97;92
97;56
97;21
97;54
97;77
97;38
97;70
97;32
97;10
97;53
97;41
97;7
97;24
97;17
97;31
98;94
98;46
98;46
98;56
98;61
98;31
98;48
98;73
98;7
98;96
98;66
98;8
98;97
98;66
98;97
98;47
98;36
98;11
98;36
98;66
98;14
98;96
98;4
99;67
99;89
99;44
99;48
99;95
99;33
99;40
99;85
99;95
99;2
99;86
99;94
99;30
99;4
99;75
99;28
99;78
99;77
99;4
99;39
99;36
100;13
100;55
100;92
100;41
100;27
100;93
100;99
100;34
100;1
100;32
100;94
100;2
100;32
100;55
100;32
100;57
100;30
100;15
100;35
100;9
100;18
101;84
101;31
101;60
101;68
101;92
101;96
101;73
101;54
101;49
101;14
101;86
101;95
101;46
101;38
101;85
101;40
101;73
101;38
101;58
102;99
102;100
102;59
102;99
102;58
102;10
102;18
102;92
102;62
102;23
102;32
102;45
102;79
102;28
102;15
102;48
102;72
102;1
102;38
102;27
102;56
102;31
102;19
102;79
102;94
103;98
103;72
103;96
103;97
103;60
103;98
103;50
103;77
103;69
103;76
103;56
103;54
103;60
103;57
103;15
103;30
103;4
104;37
104;64
104;83
104;98
104;80
104;62
104;86
104;40
104;55
104;79
104;37
104;2
104;39
105;65
105;3
105;23
105;64
105;52
105;96
105;38
105;84
105;83
105;94
105;8
105;44
105;49
105;26
105;28
105;97
105;26
105;7
105;77
105;51
105;50
106;49
106;7
106;13
106;96
106;33
106;39
106;13
106;84
106;79
106;38
106;62
106;87
106;47
106;30
106;50
106;7
106;34
106;46
106;99
106;98
107;50
107;75
107;22
107;46
107;28
107;26
107;82
107;13
107;7
107;55
107;30
107;94
107;78
107;3
107;1
107;81
107;40
107;91
107;22
107;60
107;14
107;28
107;80
107;98
107;74
107;20
107;62
108;76
108;42
108;84
108;67
108;27
108;41
108;56
108;93
108;69
108;4
108;18
108;73
108;73
108;64
108;89
108;66
109;15
109;1
109;54
109;48
109;49
109;64
109;73
109;50
109;33
109;34
109;62
109;70
109;46
109;12
109;70
110;16
110;64
110;45
110;8
110;51
110;68
110;73
110;36
110;16
110;78
110;28
110;93
110;0
110;86
110;79
110;36
110;18
110;59
110;2
110;46
110;42
110;71
111;99
111;77
111;21
111;87
111;42
111;11
111;97
111;26
111;73
111;62
111;15
111;57
111;34
111;28
111;33
111;62
111;13
111;91
111;51
111;30
111;56
111;67
111;15
111;62
111;11
111;40
112;71
112;12
112;34
112;83
112;7
112;30
112;52
112;9
112;78
112;3
112;34
112;11
112;96
112;17
112;30
112;22
112;53
113;29
113;6
113;42
113;32
113;81
113;73
113;42
113;18
113;18
113;34
113;87
113;9
113;68
113;12
113;26
113;8
113;100
113;99
113;78
113;14
113;20
113;94
113;96
113;42
113;30
113;11
114;83
114;86
114;23
114;83
114;80
114;43
114;90
114;93
114;24
114;8
114;95
114;33
114;24
114;73
114;63
114;78
114;65
114;42
114;21
114;14
114;90
114;72
114;77
114;65
114;22
114;25
114;44
114;86
115;52
115;34
115;83
115;95
115;3
115;9
115;1
115;21
115;44
115;54
115;44
115;62
115;32
115;4
116;25
116;2
116;100
116;79
116;23
116;97
116;9
116;97
116;20
116;51
116;23
116;44
116;58
116;64
116;59
117;19
117;61
117;37
117;31
117;60
117;48
117;56
117;64
117;18
117;30
117;36
117;53
117;23
117;56
117;33
117;51
118;26
118;24
118;70
118;89
118;44
118;89
118;4
118;60
118;63
118;28
118;92
118;79
118;51
118;53
118;4
118;70
118;77
119;81
119;84
119;53
119;55
119;43
119;3
119;45
119;16
119;34
119;99
119;96
119;69
119;98
119;90
119;25
119;88
119;79
119;88
120;82
120;69
120;15
120;10
120;17
120;74
120;66
120;99
120;10
120;57
120;12
120;77
120;12
120;83
120;34
120;100
120;54
120;47
121;52
121;4
121;43
121;58
121;11
121;59
121;19
121;74
121;51
121;75
121;82
121;77
121;69
121;20
121;15
121;40
121;90
121;100
121;90
121;60
121;41
121;6
121;82
121;5
121;2
121;45
121;44
121;57
122;52
122;61
122;17
122;86
122;3
122;78
122;85
122;52
122;60
122;59
122;75
123;71
123;73
123;1
123;20
123;13
123;11
123;3
123;63
123;68
123;99
123;11
123;20
123;26
123;82
123;32
123;60
123;84
123;98
123;62
123;83
123;55
123;34
124;54
124;74
124;83
124;23
124;93
124;20
124;34
124;24
124;42
124;5
124;30
124;17
124;0
124;69
124;14
124;99
124;36
124;29
125;68
125;33
125;70
125;69
125;86
125;99
125;82
125;18
125;96
125;50
125;18
125;14
125;3
125;20
125;2
125;22
125;21
125;23
125;75
126;49
126;41
126;68
126;24
126;29
126;30
126;49
126;95
126;94
126;44
126;21
126;12
126;42
126;87
126;6
126;68
126;96
126;9
126;47
127;14
127;26
127;23
127;34
127;24
127;58
127;89
127;72
127;23
127;68
127;34
127;54
127;78
128;68
128;46
128;29
128;20
128;18
128;62
128;28
128;76
128;66
128;97
128;89
128;70
128;80
128;47
128;47
128;46
128;91
128;64
128;96
128;20
128;57
128;65
129;32
129;96
129;70
129;27
129;64
129;12
129;9
129;18
129;67
129;95
129;79
129;58
129;56
129;11
129;82
129;36
129;76
129;71
130;67
130;62
130;88
130;95
130;9
130;75
130;21
130;72
130;40
130;98
130;32
130;69
130;89
130;65
130;74
130;81
130;23
131;92
131;6
131;14
131;49
131;2
131;23
131;97
131;97
131;30
131;67
131;31
131;86
131;80
131;25
131;8
131;15
131;13
131;49
131;82
131;70
131;85
131;67
131;40
131;86
131;96
132;56
132;61
132;72
132;45
132;60
132;46
132;79
132;37
132;51
132;37
132;46
132;86
132;62
132;34
132;68
132;10
132;97
132;6
132;14
132;59
132;74
132;45
132;47
132;98
132;0
133;72
133;98
133;56
133;15
133;60
133;55
133;58
133;38
133;16
133;16
133;84
133;8
133;4
133;86
133;24
133;34
133;71
133;53
133;100
133;87
133;6
133;55
133;58
133;13
133;96
134;43
134;60
134;16
134;73
134;32
134;92
134;28
134;68
134;20
134;27
134;36
134;91
134;18
134;12
134;81
134;73
134;26
135;30
135;69
135;31
135;87
135;98
135;58
135;7
135;48
135;75
135;76
135;94
135;5
135;64
135;83
135;52
135;73
135;2
136;47
136;89
136;5
136;52
136;60
136;31
136;31
136;98
136;99
136;44
136;54
136;23
136;64
136;88
136;62
136;83
136;63
136;55
136;95
136;70
136;26
136;54
136;26
137;62
137;1
137;54
137;68
137;13
137;16
137;37
137;2
137;56
137;75
137;6
137;31
137;96
137;4
137;96
137;58
137;44
137;24
137;25
137;52
137;6
137;60
137;33
138;84
138;20
138;88
138;24
138;63
138;49
138;77
138;21
138;78
138;63
138;34
138;25
138;100
138;97
138;33
138;91
139;76
139;80
139;50
139;29
139;88
139;62
139;44
139;65
139;25
139;87
139;62
139;71
139;4
139;41
139;70
139;100
139;44
139;39
139;99
139;91
139;72
139;34
140;75
140;39
140;30
140;74
140;66
140;72
140;60
140;41
140;94
140;28
140;48
140;35
140;24
140;25
140;42
140;36
140;7
141;71
141;2
141;17
141;13
141;65
141;54
141;73
141;87
141;20
141;57
141;94
141;35
141;88
141;13
142;30
142;54
142;83
142;95
142;90
142;73
142;90
142;29
142;30
142;35
142;42
142;76
142;5
142;34
142;11
142;92
142;8
142;88
143;31
143;0
143;86
143;47
143;14
143;16
143;64
143;2
143;80
143;3
143;20
143;5
143;29
143;2
143;21
144;89
144;16
144;26
144;99
144;22
144;38
144;72
144;38
144;28
144;94
144;10
144;39
144;10
145;25
145;21
145;67
145;77
145;90
145;75
145;15
145;72
145;0
145;11
145;21
145;68
145;75
145;17
145;35
145;82
145;42
145;57
145;53
146;35
146;97
146;11
146;71
146;77
146;58
146;12
146;7
146;58
146;55
146;87
146;85
146;19
146;30
146;70
146;84
146;90
146;33
146;6
146;7
147;39
147;87
147;22
147;93
147;8
147;34
147;24
147;56
147;39
148;66
148;68
148;97
148;95
148;59
148;21
148;65
148;67
148;37
148;32
148;8
148;47
148;55
148;19
148;67
148;30
148;77
148;56
148;88
148;22
148;90
148;5
148;23
148;21
148;31
148;56
148;29
149;89
149;73
149;22
149;15
149;84
149;6
149;48
149;13
149;38
149;43
149;19
149;10
149;23
149;20
149;62
149;7
149;84
149;58
149;90
149;26
149;56
149;6
149;24
149;33
149;61
150;8
150;85
150;37
150;96
150;43
150;15
150;24
150;38
150;17
150;95
150;1
150;81
150;38
150;84
150;23
150;70
150;0
150;91
150;27
150;32
150;56
150;92
150;74
150;47
150;32
150;35
150;54
150;49
151;74
151;62
151;28
151;75
151;75
151;10
151;47
151;50
151;22
151;46
151;58
151;80
151;36
151;77
151;44
151;94
152;96
152;1
152;75
152;61
152;49
152;59
152;25
152;40
152;29
152;54
152;9
152;53
152;84
152;69
152;67
152;70
153;5
153;31
153;76
153;34
153;30
153;31
153;0
153;99
153;74
153;68
153;70
153;100
153;49
153;99
153;0
153;68
153;54
153;28
153;19
153;14
153;80
154;30
154;38
154;14
154;9
154;29
154;94
154;81
154;52
154;8
154;43
154;97
154;76
154;45
154;26
154;38
154;62
154;100
154;65
155;99
155;87
155;76
155;100
155;69
155;50
155;71
155;26
155;80
155;1
155;9
155;86
155;94
155;22
155;64
156;9
156;15
156;74
156;36
156;86
156;72
156;30
156;50
156;5
156;1
156;33
156;53
156;52
156;85
156;63
156;20
156;27
156;68
156;22
156;30
156;59
157;10
157;37
157;74
157;38
157;83
157;39
157;95
157;55
157;1
157;79
157;0
157;29
157;13
157;40
157;2
157;59
157;52
157;87
157;0
157;66
157;74
157;12
157;86
157;49
157;13
157;85
157;42
158;31
158;79
158;88
158;30
158;3
158;91
158;83
158;65
158;69
158;32
158;0
158;79
158;13
158;51
158;14
158;17
158;33
158;70
159;99
159;4
159;16
159;86
159;82
159;27
159;57
159;60
159;70
159;28
159;92
159;72
159;67
159;31
159;12
159;54
159;77
159;51
159;6
159;66
159;74
159;12
159;37
159;75
159;39
159;54
159;89
159;96
160;81
160;99
160;80
160;96
160;70
160;45
160;47
160;83
160;72
160;35
160;2
160;51
160;52
160;39
160;57
160;69
160;88
160;75
160;100
161;37
161;2
161;73
161;85
161;10
161;89
161;19
161;82
161;6
161;36
161;90
161;0
161;82
161;25
161;46
161;60
161;22
161;45
161;70
161;25
161;18
161;100
162;80
162;85
162;32
162;53
162;18
162;10
162;29
162;27
162;84
162;55
162;9
162;21
162;48
162;63
162;92
162;26
162;35
162;6
162;60
163;38
163;21
163;43
163;46
163;92
163;100
163;60
163;48
163;47
163;63
163;16
163;42
163;15
163;23
163;13
163;76
163;61
163;21
163;82
163;7
163;77
164;62
164;26
164;32
164;27
164;56
164;19
164;50
164;2
164;84
164;35
164;14
164;19
164;10
164;25
164;71
164;19
164;65
164;85
164;57
164;29
164;12
164;20
164;26
165;15
165;68
165;82
165;79
165;67
165;8
165;42
165;21
165;61
165;7
165;95
165;79
165;38
165;25
165;58
165;64
165;56
166;45
166;36
166;63
166;65
166;65
166;24
166;93
166;49
166;16
166;22
166;62
166;17
166;15
166;65
166;78
166;59
166;61
167;74
167;25
167;60
167;28
167;30
167;6
167;47
167;46
167;37
167;97
167;35
167;37
167;73
167;16
167;4
167;85
167;31
167;15
167;82
167;62
168;33
168;16
168;87
168;31
168;82
168;83
168;52
168;99
168;10
168;13
168;99
168;85
168;74
168;38
169;99
169;55
169;68
169;39
169;49
169;100
169;86
169;96
169;48
169;100
169;15
169;69
169;64
169;0
169;79
169;23
169;15
169;70
169;33
169;23
169;7
169;8
169;29
170;58
170;17
170;5
170;49
170;13
170;87
170;52
170;94
170;2
170;99
170;34
170;30
170;52
170;34
170;77
171;45
171;9
171;48
171;22
171;57
171;46
171;72
171;4
171;72
171;28
171;50
171;9
171;0
171;23
171;46
172;57
172;77
172;13
172;30
172;1
172;78
172;49
172;99
172;29
172;39
172;34
172;41
172;31
172;77
172;79
172;32
172;56
172;77
172;42
172;78
172;11
172;31
172;42
172;48
173;42
173;93
173;87
173;96
173;19
173;86
173;4
173;84
173;42
173;83
173;77
173;38
173;71
173;16
173;21
173;79
173;59
173;86
174;45
174;26
174;85
174;9
174;70
174;94
174;12
174;23
174;100
174;42
174;14
174;96
174;86
174;45
174;94
174;20
174;53
174;31
174;72
174;7
174;9
174;33
174;87
174;44
175;22
175;76
175;39
175;56
175;55
175;27
175;92
175;92
175;4
175;22
175;77
176;6
176;18
176;96
176;30
176;53
176;97
176;12
176;69
176;44
176;70
176;85
176;19
176;51
176;47
176;77
176;50
176;20
176;15
176;55
176;9
177;89
177;82
177;66
177;55
177;0
177;33
177;69
177;6
177;68
177;84
177;77
177;55
177;44
177;60
177;87
177;77
177;17
177;50
177;18
177;64
177;82
177;17
177;89
177;11
177;48
178;88
178;31
178;1
178;70
178;9
